,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
827,高级Java开发工程师,上海恒顺旅行（集团）有限公司,8750.0,上海·徐汇区,5-7年,大专,民营,150-500人,酒店/旅游,https://jobs.51job.com/shanghai/130723272.html?s=sou_sou_soulb&t=0_0&req=d4b0bcc98528598f00b715aef49e27a2,https://jobs.51job.com/all/coBGBQMVQ2AzRUNQViAmE.html
828,Java软件工程师,合力工业车辆（上海）有限公司,12750.0,上海·杨浦区,2年,本科,国企,1000-5000人,,https://jobs.51job.com/shanghai/136561291.html?s=sou_sou_soulb&t=0_0&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coA2FXMAdsADYGY1E3XD8.html
829,Java高级开发工程师（双休/住宿）,昂顿科技（上海）有限公司,9000.0,上海·闵行区,5-7年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143896015.html?s=sou_sou_soulb&t=0_0&req=6962cd81fa568c9b431bf8dbd3c814cb,https://jobs.51job.com/all/coAWNUMQViU2oPbFM5AmY.html
830,高级Java开发工程师（深圳） (MJ007909),神州数码信息服务股份有限公司,7100.0,深圳·罗湖区,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/141736085.html?s=sou_sou_soulb&t=0_0&req=d4b0bcc98528598f00b715aef49e27a2,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
831,JAVA开发工程师(009245),中信银行信用卡中心,11750.0,深圳·福田区,3-4年,本科,国企,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/145132037.html?s=sou_sou_soulb&t=0_0&req=d4b0bcc98528598f00b715aef49e27a2,https://jobs.51job.com/all/coA2BQMlYzATkFaQZt.html
832,Java开发工程师,中山奥凯华泰电子有限公司深圳分公司,7500.0,深圳·宝安区,1年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141612313.html?s=sou_sou_soulb&t=0_0&req=5f04758f8da62f2bc90f48e6fc0af153,https://jobs.51job.com/all/coB2dRMANhVWJTMgVuAW0.html
833,Java初级开发工程师,广州市天工远科计算机科技有限公司,9500.0,广州·天河区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/42390540.html?s=sou_sou_soulb&t=0_0&req=6962cd81fa568c9b431bf8dbd3c814cb,https://jobs.51job.com/all/coUzRdMFM3DzIFZ1A3.html
834,SA（Java系统分析师）(J10002),北京高阳金信信息技术有限公司,10050.0,深圳·龙岗区,5-7年,本科,已上市,500-1000人,,https://jobs.51job.com/shenzhen/148418434.html?s=sou_sou_soulb&t=0_0&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coUzQBZABiDzMHZVE0.html
835,高级Java工程师(J10381),深圳昂楷科技有限公司,11250.0,深圳,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/127707289.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coUzZTNQNkDzQFZlcxUzQ.html
836,java高级工程师,成都布络软件技术有限公司,14000.0,成都·高新区,5-7年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/141431157.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coB2NRM18_DzlVMQxoVjY.html
837,Java,香港瑞华科技有限公司,10500.0,深圳·龙华区,2年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/147988229.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coVDFUMQVgATtVNlM5UjE.html
838,JAVA设计开发工程师,广州市鹏升电器设备有限公司,9500.0,广州·白云区,3-4年,大专,民营,150-500人,电气/电力/水利,https://jobs.51job.com/guangzhou/126051055.html?s=sou_sou_soulb&t=0_0&req=3f2a3f0c50725a2b6d6f2289ae628ea9,https://jobs.51job.com/all/coVDEHY184DzZSNVEw.html
839,Java开发工程师,深圳市安瑞创电子科技有限公司,10250.0,深圳·龙华区,5-7年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/148018772.html?s=sou_sou_soulb&t=0_0&req=3f2a3f0c50725a2b6d6f2289ae628ea9,https://jobs.51job.com/all/coUTRUNFExVmkBYFA7VTk.html
840,Java开发工程师,鑫荣懋果业科技集团股份有限公司,8900.0,深圳·龙岗区,3-4年,本科,合资,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shenzhen/140302284.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coAmcBYQNhADoHYgNg.html
841,Java开发工程师,广州红帆科技有限公司,16500.0,广州·天河区,5-7年,本科,国企,150-500人,计算机软件,https://jobs.51job.com/guangzhou/114256460.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coBGNSP1c0UW8BZAdj.html
842,Java服务端开发工程师,北京智海蓝途科技有限公司,500000.0,北京·朝阳区,5-7年,本科,民营,,计算机软件,https://jobs.51job.com/beijing/147546261.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coAmNTMlEwU2sFYAZtUz8.html
843,Java开发工程师(中级）,上海羚驾科技有限公司,9000.0,上海·闵行区,5-7年,本科,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/136411590.html?s=sou_sou_soulb&t=0_0&req=4a635284faadfc8591d13f7158bbeae4,https://jobs.51job.com/all/coVTVXNlI5VWkFYlA3AmY.html
844,Java开发工程师,金医慧通科技有限公司,12500.0,广州·天河区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/145801075.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coUjdWMVQzUm9WNVE6AWM.html
845,Java高级开发工程师,广州市联兆基因科技有限公司,22500.0,广州·海珠区,5-7年,大专,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/147824963.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coVTBcP1E3DzcGYwJmAWA.html
846,JAVA程序员,深圳市豪恩安全科技有限公司,13000.0,深圳·光明区,3-4年,本科,合资,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141798479.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coCG0Ha146AjRSNQFlAmA.html
847,高级java开发工程师（业务应用方向）,润建股份有限公司,8950.0,广州·海珠区,5-7年,大专,民营,10000人以上,多元化业务集团公司,https://jobs.51job.com/guangzhou/148147146.html?s=sou_sou_soulb&t=0_0&req=4a635284faadfc8591d13f7158bbeae4,https://jobs.51job.com/all/coUTEGZANjUWsObgRlXTE.html
848,Java软件开发工程师,广州天越电子科技有限公司,8750.0,广州·海珠区,5-7年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/147993805.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coCW5QMABgBDpTMlE1AWM.html
849,Java后端开发工程师,深圳市鸿泰信智慧物流科技有限公司,14000.0,深圳·龙华区,2年,大专,民营,150-500人,交通/运输/物流,https://jobs.51job.com/shenzhen/147292412.html?s=sou_sou_soulb&t=0_0&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coVDFUMl44DjkGagJjXDE.html
850,Java开发组长（API方向）,大连隆基信息技术有限公司,3000.0,广州·海珠区,8-9年,本科,外资（非欧美）,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/147921722.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coAmBdOFQ2BD1WMVM5B2Q.html
851,Java中级开发工程师,上海绿度信息科技股份有限公司,9000.0,上海·松江区,3-4年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/141723924.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coUzYFZgBqAzoHYQZhAmc.html
852,Java开发工程师,成都优信创展信息技术有限公司,11000.0,成都·武侯区,3-4年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/chengdu/141558030.html?s=sou_sou_soulb&t=0_0&req=db46b4e685f4551b5cae1de78daf2e9b,https://jobs.51job.com/all/coVTZWOwBhUm0DYwJoUTI.html
853,Java开发工程师,信永中和北京总部,15000.0,北京·东城区,3-4年,本科,民营,,,https://jobs.51job.com/beijing/140122480.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coB2JVNgNjVGgBbAJiUzQ.html
854,对日JAVA开发工程师,上海网擎信息系统有限公司,10200.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/tianjin/143165810.html?s=sou_sou_soulb&t=0_0&req=4a635284faadfc8591d13f7158bbeae4,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
855,Java高级开发工程师,百联全渠道电子商务有限公司,9000.0,上海,3-4年,本科,国企,500-1000人,计算机软件,https://jobs.51job.com/shanghai/127735851.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coAGVQMlA1UWwDYgBnUDY.html
856,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhengzhou/141055766.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
857,Java开发,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shijiazhuang/141154212.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
858,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/changchun/141055852.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
859,Java开发工程师,广东康软科技股份有限公司,9000.0,广州,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/118091079.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coAmZVM1U2VWkBYwVhAWQ.html
860,Java开发工程师,上海豪亿信息科技有限公司,16000.0,上海·浦东新区,5-7年,本科,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/146200324.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
861,Java/测试转岗（综合15k、包住、氛围好）,北京麦田房产经纪有限公司,16000.0,北京,无需经验,大专,民营,10000人以上,中介服务,http://campus.51job.com/maitian/details.html?jobid=147802466,http://campus.51job.com/maitian
862,Java开发工程师,广东省新一代通信与网络创新研究院,16000.0,广州·黄埔区,3-4年,硕士,非营利组织,150-500人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/145529846.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coUTJQNl46BjlTMlY1B2A.html
863,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/140740832.html?s=sou_sou_soulb&t=0_0&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
864,高级Java开发工程师,北京思诺博信息技术有限公司,8900.0,上海·长宁区,5-7年,本科,合资,500-1000人,计算机软件,https://jobs.51job.com/shanghai/142106389.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coAWJUMlQyBDNVNgBqBmA.html
865,JAVA开发工程师G00187,上海数慧系统技术有限公司,10500.0,上海,1年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/138997314.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coVTEGZ1UzAzwEYVEy.html
866,Java软件工程师,合力工业车辆（上海）有限公司,12750.0,上海·杨浦区,2年,本科,国企,1000-5000人,,https://jobs.51job.com/shanghai/136561291.html?s=sou_sou_soulb&t=0_0&req=db46b4e685f4551b5cae1de78daf2e9b,https://jobs.51job.com/all/coA2FXMAdsADYGY1E3XD8.html
867,Java开发工程师,深圳市华运国际物流有限公司,15000.0,深圳·南山区,5-7年,本科,民营,1000-5000人,贸易/进出口,https://jobs.51job.com/shenzhen/148097860.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coUzZTP1IxBDgBbQJgUDY.html
868,java开发工程师（微服务架构）,上海共志通信信息技术发展有限公司,17500.0,上海·浦东新区,3-4年,本科,国企,1000-5000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/141045595.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coBmRVOVA2BDkAYwNlVjA.html
869,Java开发工程师,上海艾融软件股份有限公司,7650.0,深圳,3-4年,大专,已上市,1000-5000人,金融/投资/证券,https://jobs.51job.com/shenzhen/141523254.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coVjMFZ18-UmhUNwxuAmQ.html
870,Java开发工程师,广州南天电脑系统有限公司,10000.0,广州·天河区,2年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/145043380.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
871,Java开发工程师,深圳昂楷科技有限公司,16000.0,深圳·南山区,5-7年,大专,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/133894260.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coUzZTNQNkDzQFZlcxUzQ.html
872,Java高级开发工程师,广州华资软件技术有限公司,15000.0,广州,3-4年,本科,民营,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/126846123.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coAWYGYAdkBDhUMw.html
873,JAVA工程师,上海佳依佳信息科技有限公司,14000.0,上海·浦东新区,2年,本科,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/58344682.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coVTJXMVY9Bz0GZABgVDI.html
874,Java开发工程师,深圳开维信息技术股份有限公司,12500.0,深圳·南山区,2年,本科,已上市,150-500人,计算机软件,https://jobs.51job.com/shenzhen/108470410.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coAGVUNlQxBDhWO1cyBWA.html
875,Java系统架构师（上班地址：从化区）,广东海川机器人有限公司,11500.0,广州·从化区,3-4年,本科,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/147034898.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coCGtSMQViBj9VOVcxAmc.html
876,Java开发工程师,上海微凌信息科技有限公司,14000.0,上海·杨浦区,2年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/143487344.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coA2cFZAJpATYFYVAyAGc.html
877,Java高级开发工程师（人工智能）,上海共志通信信息技术发展有限公司,35000.0,上海·浦东新区,3-4年,本科,国企,1000-5000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/127796539.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coBmRVOVA2BDkAYwNlVjA.html
878,java中高级开发,华通科技有限公司,11100.0,上海,5-7年,本科,民营,500-1000人,,https://jobs.51job.com/shanghai/148052720.html?s=sou_sou_soulb&t=0_0&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coVTEFaFU1VG5UNgFqVzA.html
879,java初级程序员,北京嘉士宝科技有限公司,8000.0,北京·朝阳区,1年,大专,民营,少于50人,电气/电力/水利,https://jobs.51job.com/beijing/64074531.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coBmNdOl89U24OaFYyUTE.html
880,Java研发专责,北京清能互联科技有限公司,12500.0,广州·天河区,2年,本科,民营,150-500人,电气/电力/水利,https://jobs.51job.com/guangzhou/121759790.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coCGpRMlI5ADgPaQxtVTY.html
881,高级Java开发工程师,航瑞智能系统（深圳）有限公司,12500.0,深圳·宝安区,3-4年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/shenzhen/142236847.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coCG1VNlE6UmQDY1Y9XTo.html
882,Java开发工程师,广州趣米网络科技有限公司,11500.0,上海·浦东新区,2年,本科,民营,150-500人,广告,https://jobs.51job.com/shanghai/142486915.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coUjBVNlU0DzgBZgdlXT4.html
883,Java开发,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/qinhuangdao/141154214.html?s=sou_sou_soulb&t=0_0&req=db46b4e685f4551b5cae1de78daf2e9b,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
884,Java开发工程师,福州青橄榄信息技术有限公司深圳罗湖分公司,13000.0,深圳·罗湖区,3-4年,本科,民营,,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shenzhen/146018241.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coCWhWNF49ADwFYABjAmI.html
885,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/jiamusi/141101055.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
886,Java 开发工程师,捞王（上海）餐饮管理有限公司,12500.0,上海,3-4年,大专,合资,1000-5000人,餐饮业,https://jobs.51job.com/shanghai/130622750.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coAmcFYVM5UW0GY1A7VDE.html
887,Java开发工程师,深圳凯裕兴贸易有限公司,7500.0,深圳,无需经验,高中,民营,,计算机软件,https://jobs.51job.com/shenzhen/147965362.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coCWhVNlcwVGlTMFc2VzI.html
888,Java高级开发工程师,广州力麒智能科技有限公司,15000.0,广州·黄埔区,3-4年,大专,民营,150-500人,计算机硬件,https://jobs.51job.com/guangzhou/138967667.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coBmJXMwNhBj5WNQdjAWU.html
889,JAVA程序员,广州化工交易中心有限公司,10500.0,广州·黄埔区,3-4年,大专,国企,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/145697427.html?s=sou_sou_soulb&t=0_0&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coVTFUMgJiDzUPaw1mUT0.html
