职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
AHKAH珠宝 北京国贸销售顾问,塔思琦（上海）商业有限公司,0.8-1万,北京·朝阳区,2年,高中,外资（非欧美）,150-500人,批发/零售,https://jobs.51job.com/beijing/133200130.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coUzZTNgRuUWYFYQJnVzI.html
展商服务部高级经理,北京中汽四方会展有限公司,7千-1.2万,北京·丰台区,2年,本科,国企,少于50人,中介服务,https://jobs.51job.com/beijing/145227802.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coVjVQMF46BjxTNwNmUj8.html
Sr. Field Marketing Specialist,迈斯沃克软件（北京）有限公司,1.5-2.2万,北京·朝阳区,10年以上,本科,外资（欧美）,50-150人,,https://jobs.51job.com/beijing/147958830.html?s=sou_sou_soulb&t=0_0&req=685feb8d8dc4a69f02670f3b5edff8b6,https://jobs.51job.com/all/coBGBVOQRiBDsDYlM4AWM.html
销售代表- 运动工程项目（北京）,洁福地板（中国）有限公司,1.1-1.3万·16薪,北京,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/beijing/147827523.html?s=sou_sou_soulb&t=0_0&req=38546ffae916c19dc5bf942d36a54f5d,https://jobs.51job.com/all/coCGxRMFc1BDsObFE0BWQ.html
财务经理（可外派）,北京东来顺集团有限责任公司,15-20万/年,北京·朝阳区,5-7年,本科,国企,1000-5000人,酒店/旅游,https://jobs.51job.com/beijing/133222631.html?s=sou_sou_soulb&t=0_0&req=46561aaff485bb9f8a222e0a1565c621,https://jobs.51job.com/all/coCWwFY147Az0ObVc2UzM.html
销售代表-北京,南侨食品集团（上海）股份有限公司,6-8千·13薪,北京·大兴区,1年,大专,外资（非欧美）,1000-5000人,餐饮业,https://jobs.51job.com/beijing/147079306.html?s=sou_sou_soulb&t=0_0&req=0bddb5cfcbc4ddadf2d62add92ae01f1,https://jobs.51job.com/all/coCW1WMwBqAjtWNANh.html
美团买菜-北京PC负责人,美团,2-2.4万,北京·大兴区,5-7年,,已上市,10000人以上,,https://jobs.51job.com/beijing/148534113.html?s=sou_sou_soulb&t=0_0&req=dc1c0dfa67813f7b47b31cff2e78b9c9,https://jobs.51job.com/all/coBWcGZl49Az1WNlAxBmU.html
MaxMara销售-北京金融街购物中心,琳玛（上海）贸易有限公司,8千-1.5万·13薪,北京·西城区,1年,高中,合资,1000-5000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/148311832.html?s=sou_sou_soulb&t=0_0&req=5c75d43477207166fc3d2afbab12c84f,https://jobs.51job.com/all/coUjIGYF45Bz4EYlQyVjM.html
分析化学工程师,中国科学院过程工程研究所生物质炼制工程北京市重点实验室,1.2-1.5万,北京·海淀区,2年,硕士,民营,50-150人,,https://jobs.51job.com/beijing/148088168.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coA2MGYwBiVGsHYlY1XTw.html
机械设计工程师,北京广振商工汽车部件有限公司,1-1.4万,北京·怀柔区,3-4年,大专,民营,150-500人,,https://jobs.51job.com/beijing/148451747.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coAWBQNwdjVmACYgNoUj8.html
少儿英语老师,北京美锐美思教育咨询有限公司,12-20万/年,北京,2年,本科,民营,50-150人,学术/科研,https://jobs.51job.com/beijing/147108259.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coBGBWOgVmBDtTNw1rXD0.html
行政助理（商务秘书）,北京万博东方软件工程有限公司,8千-1.5万·13薪,北京·海淀区,1年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/139263531.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coCWhdOV87AT0EZANlVjQ.html
人事行政专员,德莱森（北京）医疗科技有限公司,6千-1万,北京·大兴区,1年,本科,民营,少于50人,制药/生物工程,https://jobs.51job.com/beijing/133661041.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coAGABZlI2VmtVOQViVDc.html
白玉-财务会计,北京首农味业集团有限公司,10-12万/年,北京·通州区,无需经验,本科,国企,1000-5000人,批发/零售,https://jobs.51job.com/beijing/148359127.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coUjJdMF46U2lRMwNpUzY.html
市场营销经理,北京世纪维克多文化发展有限公司,1.5-2万,北京·朝阳区,无需经验,本科,民营,50-150人,教育/培训/院校,https://jobs.51job.com/beijing/126243309.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coBGdSNVM0DjZSN1M5Vzc.html
光学元器件销售工程师（国际）,北京欧普特科技有限公司,1-1.2万·13薪,北京·朝阳区,2年,本科,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/141838017.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coAmdWN1A0BDMBZwBiBmM.html
SMFK北京区-店铺销售,祎宸时装设计（北京）有限公司,1.2-2万,北京·朝阳区,2年,大专,民营,50-150人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/121066729.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coCGoGYV49DjkObVEzVzU.html
区域销售代表,北京北极熊新型建筑材料有限公司,6千-1.2万·13薪,北京·通州区,无需经验,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/tangshan/141324248.html?s=sou_sou_soulb&t=0_0&req=17785abe5d2cfaa8ddd4cdf31a1c9fff,https://jobs.51job.com/all/coAGBcPFY0DzRUNQFgVTc.html
技术经理,北京中物联联合认证中心,8千-1.5万,北京·东城区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/beijing/136288728.html?s=sou_sou_soulb&t=0_0&req=5343e145c770e2af662dbc6b37b13a38,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
综合办公室主任,北京京璞医疗科技有限公司,7千-1万,北京·丰台区,1年,本科,民营,少于50人,制药/生物工程,https://jobs.51job.com/beijing/147658219.html?s=sou_sou_soulb&t=0_0&req=5343e145c770e2af662dbc6b37b13a38,https://jobs.51job.com/all/coAGAHZgNhAzkCYQJjUzc.html
电子元器件销售工程师,北京朗奕信电子有限公司,8千-1.3万,北京·朝阳区,1年,大专,民营,少于50人,贸易/进出口,https://jobs.51job.com/beijing/146051178.html?s=sou_sou_soulb&t=0_0&req=329dfb7a348090ae30f1729812927583,https://jobs.51job.com/all/coBmIGZQBhVWhVNgBiUjY.html
文员,佳能商务咨询（北京）有限公司,4.5-5千,北京·东城区,1年,中技/中专,民营,50-150人,办公用品及设备,https://jobs.51job.com/beijing/148310947.html?s=sou_sou_soulb&t=0_0&req=329dfb7a348090ae30f1729812927583,https://jobs.51job.com/all/coBWRUNwRuBj4PYw1rUDU.html
计划调度文员,北京中物联联合认证中心,4-6千,北京·东城区,3-4年,大专,民营,150-500人,,https://jobs.51job.com/beijing/136285511.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
产品经理,北京贝科达医疗器械有限公司,1-1.5万,北京,5-7年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/beijing/138911889.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coUjFdOlU-VW0PbgFlVjQ.html
业务文员,北京今日国商贸易有限公司,6-8千,北京·丰台区,1年,中技/中专,民营,50-150人,批发/零售,https://jobs.51job.com/beijing/148564271.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coBWUCY1Q0Aj4EYwNhVDk.html
活动执行专员,北京携成信息咨询有限公司,6-8千,北京·海淀区,1年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/135084780.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coVjYFZgdnADdWMlQ0VDQ.html
产品经理（学术推广）-北京,深圳市新产业生物医学工程股份有限公司,18-25万/年,北京,无需经验,硕士,已上市,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/128340114.html?s=sou_sou_soulb&t=0_0&req=4b386ae24e4744474aaff2c72108e99b,https://jobs.51job.com/all/coB2MAbAdlBTlSPwZlUDc.html
销售主管,北京傲锐科技有限公司,5-7千,北京·丰台区,3-4年,大专,创业公司,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/71941576.html?s=sou_sou_soulb&t=0_0&req=3c90df4090793d580c645fb39c3d5c1d,https://jobs.51job.com/all/coUjdTMFMxBjFWMgJlB2s.html
电子书业务员（唐山）,北京人天书店有限公司,5千-1万,北京·丰台区,1年,大专,民营,500-1000人,计算机软件,https://jobs.51job.com/tangshan/137427905.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coAGQBZARnBjpRMQNiXD4.html
北京省区经理,大庆市红宝石冰淇淋有限公司,9千-1.5万,北京·大兴区,5-7年,大专,民营,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/beijing/148512128.html?s=sou_sou_soulb&t=0_0&req=b77a05c55af1f6cd68cf11f02ae0d965,https://jobs.51job.com/all/coCGsAY1I2AjwBYgdgUjI.html
现场检验,北京信诺递捷运输咨询有限公司,7-9千,北京·大兴区,5-7年,大专,民营,50-150人,航天/航空,https://jobs.51job.com/beijing/124850734.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coAWJUMlU0Bj8GYAdnUzM.html
销售 客户代表 电销专员,北京博视科技有限公司,3-5千,北京·大兴区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/142111532.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coAGFXMFY3AT9SPgVlB2M.html
出纳,北京竑芯科技有限公司,6千-1万,北京,无需经验,本科,民营,少于50人,电气/电力/水利,https://jobs.51job.com/beijing/148565256.html?s=sou_sou_soulb&t=0_0&req=5447b0b85925f6a17490b76a01e20149,https://jobs.51job.com/all/coVjcBbVU0Bj5WOlM0VTc.html
PCB板焊接/测试工人,北京禾迅科技有限公司,4-6千,北京·昌平区,无需经验,中技/中专,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/beijing/132487730.html?s=sou_sou_soulb&t=0_0&req=f7a634ecc55c3c5abb524f51cf61c4f8,https://jobs.51job.com/all/coAGMHZlE3ADoDYANlXD8.html
高级硬件工程师,北京凌波微步信息技术有限公司,30-40万/年,北京·昌平区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/120105119.html?s=sou_sou_soulb&t=0_0&req=c6b0af062068564271b63bfb3c6b9279,https://jobs.51job.com/all/coA2BTNFQ3U2oGZgVmUD0.html
财经新媒体营销专员,北京福盛德信息咨询有限公司,6千-1.2万,北京·通州区,2年,本科,民营,少于50人,金融/投资/证券,https://jobs.51job.com/beijing/148564220.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coBmYCYFI4UWpTNlAyBmE.html
药品市场推广经理,北京京璞医疗科技有限公司,20-30万/年,北京·大兴区,3-4年,硕士,民营,少于50人,制药/生物工程,https://jobs.51job.com/beijing/138125327.html?s=sou_sou_soulb&t=0_0&req=224da1856c80636aca36368890be9577,https://jobs.51job.com/all/coAGAHZgNhAzkCYQJjUzc.html
创意主管,北京岱博企业策划有限公司,1-1.5万,北京,3-4年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/beijing/140619729.html?s=sou_sou_soulb&t=0_0&req=b2f99b536459837a51639090e917878b,https://jobs.51job.com/all/coCW0CYlU-Bz5RMQNiUj4.html
医药代表（医院事业部-北京海淀等级）,雷允上药业集团有限公司,8千-1.2万,北京·海淀区,1年,大专,民营,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/148502639.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coAGNRMAVgDzMBZgBmVTk.html
电商客服,中粮（北京）饲料科技有限公司,5-7千,北京·海淀区,1年,大专,国企,1000-5000人,原材料和加工,https://jobs.51job.com/beijing/148468936.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coBGRVNARvUmRRMQJgB2A.html
外贸专员,北京北极熊新型建筑材料有限公司,5千-1万,北京·通州区,1年,本科,民营,150-500人,贸易/进出口,https://jobs.51job.com/beijing/130075676.html?s=sou_sou_soulb&t=0_0&req=2a5892111a49faee34b83a5e668ed21c,https://jobs.51job.com/all/coAGBcPFY0DzRUNQFgVTc.html
北京分公司-云安全工程师,中国银行保险信息技术管理有限公司,1.5-2.5万,北京,5-7年,本科,国企,500-1000人,保险,https://jobs.51job.com/beijing/145924207.html?s=sou_sou_soulb&t=0_0&req=2a5892111a49faee34b83a5e668ed21c,https://jobs.51job.com/all/coUTRVMwNnBTwGZAFgVjY.html
Senior Defect Manager-6738,瞬联软件科技（北京）有限公司 CIeNET Technologies,2-2.5万,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/148327429.html?s=sou_sou_soulb&t=0_0&req=2a5892111a49faee34b83a5e668ed21c,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
Paralegal （律师/法律助理）,北京如阳知识产权代理有限公司,8千-1万,北京·东城区,1年,本科,民营,少于50人,,https://jobs.51job.com/beijing/136508984.html?s=sou_sou_soulb&t=0_0&req=329dfb7a348090ae30f1729812927583,https://jobs.51job.com/all/coA2NXO1U1AjoAYFYxAmY.html
Java开发工程师,北京潜思信息技术有限公司,8千-1.6万,北京·丰台区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/138021085.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coVjZTP1U_DjQHY1M3VDE.html
CAD/CAM 技术工程师,北京钦盟科技有限责任公司,4.5-8千,北京,2年,大专,民营,少于50人,机械/设备/重工,https://jobs.51job.com/beijing/127060689.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coAmZSPl4-VmxVOQdkVDc.html
眼科医疗信息化解决方案工程师,北京爱诺斯科技有限公司,8千-1.3万,北京·海淀区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/148500209.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coAmMFYFQ0ADwBYAdiUzY.html
全国招聘体系认证预备\实习审核员,北京中物联联合认证中心,8千-1.5万,北京·东城区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/beijing/141417211.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
UI 设计师,北京博视科技有限公司,8千-1.2万,北京·大兴区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/142744068.html?s=sou_sou_soulb&t=0_0&req=3c90df4090793d580c645fb39c3d5c1d,https://jobs.51job.com/all/coAGFXMFY3AT9SPgVlB2M.html
产品经理（电源类）北京,上海大唐移动通信设备有限公司,1.5-2.5万,北京,3-4年,本科,国企,500-1000人,通信/电信/网络设备,https://jobs.51job.com/beijing/145767491.html?s=sou_sou_soulb&t=0_0&req=17d9a344479404aa41597187824e4d14,https://jobs.51job.com/all/coBGBRMVYxAT8DbwBlB2U.html
拼多多运营,北京海那边供应链管理有限公司,8千-1.5万,北京·朝阳区,1年,大专,民营,少于50人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/beijing/147555905.html?s=sou_sou_soulb&t=0_0&req=451823fdcd3e033bf1938de135e9d835,https://jobs.51job.com/all/coVTAHawVmBjhWOlc9B2E.html
行政助理,北京京港地铁有限公司,4-6千,北京·昌平区,2年,大专,合资,5000-10000人,交通/运输/物流,https://jobs.51job.com/beijing/147633264.html?s=sou_sou_soulb&t=0_0&req=bd47216f80a5bcf9bee2662d88fb8407,https://jobs.51job.com/all/coAWZdO1M5UmkOagxsB2o.html
软件测试工程师-北京,京北方信息技术股份有限公司珠海分公司,1-1.8万,北京,3-4年,本科,民营,少于50人,,https://jobs.51job.com/beijing/140736269.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coBmVTP184UmkPagNnBmQ.html
电气自动化设计工程师,北京三禾泰达技术有限公司,1.5-2.5万,北京,3-4年,本科,民营,少于50人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/123673486.html?s=sou_sou_soulb&t=0_0&req=4748f71e3827255d46731663ae604b0a,https://jobs.51job.com/all/coAWVTN1MzAzwBYgBmVjQ.html
EHS主管,北京康辰药业股份有限公司,8千-1.1万,北京·密云区,1年,大专,已上市,150-500人,制药/生物工程,https://jobs.51job.com/beijing/147792698.html?s=sou_sou_soulb&t=0_0&req=f33f3d8f56f62009f38098cc44d74f44,https://jobs.51job.com/all/coAW5SNwBmVm4.html
Senior System Architecture Engineer-3602,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.5-2万,北京·朝阳区,3-4年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/146688090.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
销售主管,北京傲锐科技有限公司,5-7千,北京·丰台区,3-4年,大专,创业公司,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/71941576.html?s=sou_sou_soulb&t=0_0&req=566f42e95716b24f6fa088d32ee2ad41,https://jobs.51job.com/all/coUjdTMFMxBjFWMgJlB2s.html
有机合成研究员,北京燕化集联光电技术有限公司,9千-1.5万,北京·石景山区,1年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/138904201.html?s=sou_sou_soulb&t=0_0&req=d54ec8ed8d80f9a79ad266134aad5fd6,https://jobs.51job.com/all/coAmJWNFQ-UWoHa1MwVDI.html
北京财多多娱乐服务员,北京财多多娱乐文化有限公司,8千-1.6万,北京,无需经验,,民营,少于50人,,https://jobs.51job.com/beijing/148526021.html?s=sou_sou_soulb&t=0_0&req=2736d723de42992b641bf73588f69d76,https://jobs.51job.com/all/coUTAHawJjAj8PaQBkUzU.html
北京分公司-云平台管理岗,中国银行保险信息技术管理有限公司,1.5-2.5万,北京,5-7年,本科,国企,500-1000人,保险,https://jobs.51job.com/beijing/145924726.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coUTRVMwNnBTwGZAFgVjY.html
生物医药领域专利代理师,北京北翔知识产权代理有限公司,1-1.5万·13薪,北京·海淀区,无需经验,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/147925297.html?s=sou_sou_soulb&t=0_0&req=685feb8d8dc4a69f02670f3b5edff8b6,https://jobs.51job.com/all/coA2dWMFMwDjVSNANiVzI.html
北京分公司-部门负责人（市场运营部）,中国银行保险信息技术管理有限公司,2-3万,北京,8-9年,本科,国企,500-1000人,保险,https://jobs.51job.com/beijing/145924588.html?s=sou_sou_soulb&t=0_0&req=38546ffae916c19dc5bf942d36a54f5d,https://jobs.51job.com/all/coUTRVMwNnBTwGZAFgVjY.html
工薪律师,北京伊兰律师事务所,1-1.5万,北京·大兴区,2年,本科,民营,少于50人,法律,https://jobs.51job.com/beijing/110612250.html?s=sou_sou_soulb&t=0_0&req=46561aaff485bb9f8a222e0a1565c621,https://jobs.51job.com/all/coVjQCb1Q2VWlWNlc1VDY.html
北京分公司-产品设计,中国银行保险信息技术管理有限公司,1.5-2.5万,北京,3-4年,本科,国企,500-1000人,保险,https://jobs.51job.com/beijing/145924340.html?s=sou_sou_soulb&t=0_0&req=0bddb5cfcbc4ddadf2d62add92ae01f1,https://jobs.51job.com/all/coUTRVMwNnBTwGZAFgVjY.html
区域销售经理（北京）,浙江德普斯医疗科技股份有限公司,8千-1.2万,北京,2年,大专,民营,150-500人,制药/生物工程,https://jobs.51job.com/beijing/135137109.html?s=sou_sou_soulb&t=0_0&req=dc1c0dfa67813f7b47b31cff2e78b9c9,https://jobs.51job.com/all/coVjRTNAJhBDpWMQFkUjE.html
雷朋验光师#北京来福士,陆逊梯卡（中国）投资有限公司,7-9千,北京·东城区,2年,中技/中专,外资（欧美）,1000-5000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/148518331.html?s=sou_sou_soulb&t=0_0&req=5c75d43477207166fc3d2afbab12c84f,https://jobs.51job.com/all/coA2cBYFcwBD1VOVM1VDc.html
Senior Automation Test Engineer-1738,瞬联软件科技（北京）有限公司 CIeNET Technologies,2.5-3万,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/146906674.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
家具销售/环境好/福利好,北京巴宝莉家具有限公司,0.8-1万,北京·朝阳区,无需经验,中技/中专,已上市,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/beijing/138585717.html?s=sou_sou_soulb&t=0_0&req=55fb0504648fc40ce8357c2d04360439,https://jobs.51job.com/all/coVTBcMQdnVmtTPgdjVjI.html
数据合规&网络安全领域律师,北京市环球律师事务所,2.5-3.5万,北京,1年,本科,民营,150-500人,,https://jobs.51job.com/beijing/148555295.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coUTUHYwNnAz8DbgFqAm4.html
医药代表/医药销售（北京）,上海桐树生物科技有限公司,1-2万,北京,1年,大专,民营,500-1000人,医疗设备/器械,https://jobs.51job.com/beijing/148566387.html?s=sou_sou_soulb&t=0_0&req=2a5892111a49faee34b83a5e668ed21c,https://jobs.51job.com/all/coUTNUMwNlAjQAZA1pUDU.html
写字楼租赁高级主任,北京东方广场有限公司,1-2万,北京·东城区,3-4年,大专,合资,500-1000人,物业管理/商业中心,https://jobs.51job.com/beijing/148532913.html?s=sou_sou_soulb&t=0_0&req=275cdcb598de3d103325fdf7006cf4b1,https://jobs.51job.com/all/coUzQCZ1U3BD0OagBj.html
Senior Project Manager-6326,瞬联软件科技（北京）有限公司 CIeNET Technologies,2.5-3.5万,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/148326018.html?s=sou_sou_soulb&t=0_0&req=49361a7e91647152cfddeff84d1d9636,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
行政文秘,北京市中洲律师事务所,5.5-7千,北京·东城区,1年,本科,民营,50-150人,法律,https://jobs.51job.com/beijing/146763765.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coAWNTNwJlAz8PbwZgVzc.html
策划专员,北京思源兴业房地产服务集团股份有限公司,5-7千,北京·顺义区,1年,大专,民营,1000-5000人,房地产,https://jobs.51job.com/beijing/123368817.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coVDdUOQRjUmpUOFc2UTQ.html
技术施工员,北京核成科技有限公司,5千-1万,北京·大兴区,无需经验,高中,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/baoding/143045713.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coBmYHalc0BToGZQdsAmc.html
