,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
633,Business Analyst,上海英联食品饮料有限公司 Shanghai AB Food & Beverages Limited,17500.0,上海·长宁区,5-7年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/148315405.html?s=sou_sou_soulb&t=0_0&req=ac9f8dac71fe4883fa7ffb9595351124,https://jobs.51job.com/all/coBGBXMF44UmxTMFYx.html
634,测试开发工程师,仟之游软件科技（成都）有限公司,11500.0,成都·高新区,1年,大专,外资（欧美）,150-500人,计算机软件,https://jobs.51job.com/chengdu/122112076.html?s=sou_sou_soulb&t=0_0&req=f995c55ed90b559132acd36fe93d12c4,https://jobs.51job.com/all/coUTRUOFIzBjgAZgBnVjU.html
635,嵌入式软件开发,苏州视通医疗科技有限公司,3250.0,上海·静安区,5-7年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/146984546.html?s=sou_sou_soulb&t=0_0&req=75a812689c3ded2bd381945aca09052d,https://jobs.51job.com/all/coAmMAYFQyAzgEYFMwBWk.html
636,高级后端开发工程师-抖音支付,字节跳动,3750.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/137720300.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
637,golang,深圳建广数字科技有限公司青岛分公司,10250.0,深圳,5-7年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shenzhen/148309786.html?s=sou_sou_soulb&t=0_0&req=0bce60c1fe8e559ec0b8d5bbf9d738ee,https://jobs.51job.com/all/coAWBUNVAwUW8BbFQ2UjU.html
638,服务端架构师 - 云平台,字节跳动,4500.0,深圳,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/140546154.html?s=sou_sou_soulb&t=0_0&req=e5f11c804a79ccf09ea3659214fc556e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
639,Java工程师,优普道信息科技（广东）集团有限公司,9000.0,广州·海珠区,无需经验,本科,民营,,计算机软件,https://jobs.51job.com/guangzhou/138903565.html?s=sou_sou_soulb&t=0_0&req=116fe9533e4c3b98c251bb83105e16d8,https://jobs.51job.com/all/coBGQGawJjUWpUOQNkVzA.html
640,服务端开发工程师,字节跳动,12000.0,广州,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/130247481.html?s=sou_sou_soulb&t=0_0&req=12e5d0fcad04af2a8e9b351099a9a79e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
641,高级前端研发工程师-抖音音乐,字节跳动,4500.0,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/130085931.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
642,Pre Sales,德乐食品饮品配料（上海）有限公司,12000.0,上海,3-4年,本科,外资（欧美）,50-150人,原材料和加工,https://jobs.51job.com/shanghai/148024931.html?s=sou_sou_soulb&t=0_0&req=dc4e5a24bac89f70c789cb71bd12bb0f,https://jobs.51job.com/all/coUzQBZ1U2VWsAYwVm.html
643,ERP实施顾问,斯柏商务咨询（上海）有限公司,22500.0,上海·普陀区,3-4年,本科,外资（欧美）,少于50人,汽车,https://jobs.51job.com/shanghai/132680434.html?s=sou_sou_soulb&t=0_0&req=ee3a354c33839f9eefa52b87bd8cfca2,https://jobs.51job.com/all/coUzdXO1c2Bz0FZAxoVzQ.html
644,售前工程师,上海共志通信信息技术发展有限公司,15000.0,上海·徐汇区,3-4年,本科,国企,1000-5000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/143118281.html?s=sou_sou_soulb&t=0_0&req=67b9a0995cee88198b40ba87aed83c67,https://jobs.51job.com/all/coBmRVOVA2BDkAYwNlVjA.html
645,高级数值策划（休闲游戏）,上海狂热网络科技有限公司,11500.0,上海·浦东新区,5-7年,本科,民营,50-150人,网络游戏,https://jobs.51job.com/shanghai/147985181.html?s=sou_sou_soulb&t=0_0&req=2d330bfaba75be484cf509cb68f51dc6,https://jobs.51job.com/all/coVjMHY1EwBzEHZwFmVzQ.html
646,平台开发工程师/专家-视频云,字节跳动,12000.0,上海,2年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/131067498.html?s=sou_sou_soulb&t=0_0&req=3efc533b3ea7564b9e285a7f2666cec1,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
647,大数据平台工程师,中国恩菲工程技术有限公司,8750.0,北京·海淀区,5-7年,本科,国企,1000-5000人,建筑/建材/工程,https://jobs.51job.com/beijing/128422346.html?s=sou_sou_soulb&t=0_0&req=c1feef190131cb2bffefb509593af9ec,https://jobs.51job.com/all/coAWQHYwVgATxTPgZmVTA.html
648,区块链工程师,上海市数字证书认证中心有限公司,8750.0,上海·虹口区,5-7年,本科,国企,,,https://jobs.51job.com/shanghai/146228351.html?s=sou_sou_soulb&t=0_0&req=69cb073d4fbfc0c8d4fdd8bcfdd232e3,https://jobs.51job.com/all/coUjNRMFQ_UW5SMAJhAGc.html
649,Golang后端开发工程师,上海熊猫机械（集团）有限公司,12500.0,上海·青浦区,3-4年,本科,民营,1000-5000人,机械/设备/重工,https://jobs.51job.com/shanghai/145689979.html?s=sou_sou_soulb&t=0_0&req=5966e1db6b4ad8635ef1a3db2d312a6f,https://jobs.51job.com/all/coAGBcPwJmDjgOY1Yy.html
650,全栈工程师-抖音支付,字节跳动,3750.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/134398158.html?s=sou_sou_soulb&t=0_0&req=0e873838777a639c32e5cc5134d0af33,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
651,大客户管理专员,深圳天祥质量技术服务有限公司（Intertek 天祥集团）,10500.0,深圳·龙岗区,2年,本科,合资,5000-10000人,检测，认证,https://jobs.51job.com/shenzhen/125609962.html?s=sou_sou_soulb&t=0_0&req=5a9f563ca3e7a6e433ca50e9db6f837c,https://jobs.51job.com/all/coAWZVN1EwBjEAZQxr.html
652,Mechanical Engineer,深圳基恩包装科技有限公司,37500.0,深圳·宝安区,5-7年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/148278346.html?s=sou_sou_soulb&t=0_0&req=2eec3c2ea7ee45cf1101d86bf6a9f1b4,https://jobs.51job.com/all/coUzJQMVA3Bj8GYgZmVTQ.html
653,Assistant Brand Manager 美妆,星劢贸易,15000.0,上海·长宁区,3-4年,本科,外资（欧美）,少于50人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/148147527.html?s=sou_sou_soulb&t=0_0&req=44211e37a4f294d748f1c6a92fca11c1,https://jobs.51job.com/all/coAmFSNV49BD8BZg1uVjo.html
654,后端开发工程师（java）,四川澜凯信安信息技术有限公司,8750.0,成都·高新区,3-4年,本科,民营,50-150人,石油/化工/矿产/地质,https://jobs.51job.com/chengdu/148336303.html?s=sou_sou_soulb&t=0_0&req=44211e37a4f294d748f1c6a92fca11c1,https://jobs.51job.com/all/coUzJcPwBrDzJTMVA7AWY.html
655,高级后端开发工程-钱包支付,字节跳动,3750.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/137412629.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
656,资深后端开发工程师/架构师-飞书人力套件,字节跳动,5250.0,广州,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/136113405.html?s=sou_sou_soulb&t=0_0&req=322bc510ddeb2e49d1531895504a6a7b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
657,资深后端研发工程师-抖音电商商家产品,字节跳动,4000.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/132129446.html?s=sou_sou_soulb&t=0_0&req=5cbd948ef6a49a51aa3f7523b959705a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
658,高级测试工程师（网关类）,格尔软件股份有限公司,11500.0,上海·静安区,5-7年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/141460102.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
659,测试开发负责人,字节跳动,5500.0,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/140435960.html?s=sou_sou_soulb&t=0_0&req=0c5bf2d45caf164e592ed64747b4f089,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
660,销售经理Manager Business Development-IA,欧展国际货运（上海）有限公司 深圳分公司,12500.0,深圳·罗湖区,3-4年,大专,外资（欧美）,50-150人,交通/运输/物流,https://jobs.51job.com/guangzhou/132411418.html?s=sou_sou_soulb&t=0_0&req=7bd1867cbea2e780dc6e0240154a0588,https://jobs.51job.com/all/coBWYCYABiU2RTMVQ3AWA.html
661,信息安全工程师（安全研发）,上海吉祥航空股份有限公司,10250.0,上海,3-4年,本科,民营,5000-10000人,交通/运输/物流,https://jobs.51job.com/shanghai/147425881.html?s=sou_sou_soulb&t=0_0&req=d7c57a9cd60326b75adc84f9f3854a74,https://jobs.51job.com/all/coBWYBZlc2UW8DYARiAmM.html
662,投资组合规划经理,武汉纽福斯生物科技有限公司,8750.0,上海·闵行区,2年,本科,民营,150-500人,制药/生物工程,https://jobs.51job.com/shanghai/147844489.html?s=sou_sou_soulb&t=0_0&req=41e1350b29da06a93257762459375938,https://jobs.51job.com/all/coUTJcOQRlATcBZFExUTM.html
663,容器开发运维工程师,深圳优尼信息技术有限公司,2900.0,义乌,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/147997648.html?s=sou_sou_soulb&t=0_1&req=ac03b0dfaf8a135c57f23b8e9b6ef68f,https://jobs.51job.com/all/coBmUFZlE7AzRRNAVkAWc.html
664,解决方案研发工程师-飞书（深圳）,字节跳动,12000.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/148058533.html?s=sou_sou_soulb&t=0_0&req=5aae3c06ccf02d8e4ef66033941696f0,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
665,Software Quality ASPICE Engineer 研发质量工程师,大陆投资（中国）有限公司,37500.0,上海·杨浦区,5-7年,本科,外资（欧美）,10000人以上,,http://continental.51job.com/cv_easy/cv_log.html?jobid=147918501,http://continental.51job.com
666,Golang后台开发,加绩（上海）科技服务有限公司,11200.0,上海·浦东新区,3-4年,大专,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/143004986.html?s=sou_sou_soulb&t=0_0&req=fdecdf207cf977b251e521ef83b19393,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
667,APP应用工程师15-19级正编,华为技术有限公司,4500.0,深圳·福田区,5-7年,本科,民营,10000人以上,通信/电信/网络设备,https://jobs.51job.com/dongguan/145934538.html?s=sou_sou_soulb&t=0_0&req=df2244d260d8f8ad6275f0a977e02b1c,https://jobs.51job.com/all/coA2RXNgBnATgPaQJn.html
668,QT开发工程师,北京北清视通信息技术有限公司,15000.0,北京·昌平区,1年,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/beijing/142079286.html?s=sou_sou_soulb&t=0_0&req=52224e999cf3ca8496c9482cc16cff90,https://jobs.51job.com/all/coA2RTM1U1AjxUMlM2VTM.html
669,ERP业务运维工程师,上海中镭新材料科技有限公司,16500.0,上海·浦东新区,5-7年,大专,民营,150-500人,汽车,https://jobs.51job.com/shanghai/141625507.html?s=sou_sou_soulb&t=0_0&req=2ec112d07ed808f36fd7ebe676f96d39,https://jobs.51job.com/all/coB2MHYFY2Um5RNQNnB2c.html
670,软件工程师（PC端）,江苏威尔曼科技有限公司上海分公司,11250.0,上海·闵行区,5-7年,本科,民营,,,https://jobs.51job.com/shanghai/146653900.html?s=sou_sou_soulb&t=0_0&req=5a9f563ca3e7a6e433ca50e9db6f837c,https://jobs.51job.com/all/coBmdUNlE3AT8BYg1uBWc.html
671,前端开发负责人,字节跳动,4500.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/147164889.html?s=sou_sou_soulb&t=0_0&req=a79f527bc599788a4b3d64da752932ec,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
672,技术经理,蓬江区恒准达电子设备中心,75000.0,深圳·龙华区,2年,本科,合资,1000-5000人,机械/设备/重工,https://jobs.51job.com/shenzhen/146401700.html?s=sou_sou_soulb&t=0_0&req=9c2b4e0f17c4fb957e7396a02b5db4d0,https://jobs.51job.com/all/coAmNSMwNgUWgDZVc1VzY.html
673,后端开发工程师-北京,字节跳动,3900.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/125780130.html?s=sou_sou_soulb&t=0_0&req=75a812689c3ded2bd381945aca09052d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
674,System Analyst （零售系统）,NTT DATA（中国）有限公司上海分公司,17500.0,上海·静安区,3-4年,本科,,,,https://jobs.51job.com/shanghai/147536483.html?s=sou_sou_soulb&t=0_0&req=dd766ba38f1fae299871b179f2ce3382,https://jobs.51job.com/all/coUTRVMwJiUmRVNQVkAW0.html
675,服务端架构师 - 云平台,字节跳动,4500.0,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/140435863.html?s=sou_sou_soulb&t=0_0&req=e5f11c804a79ccf09ea3659214fc556e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
676,国际支付研发工程师,字节跳动,3300.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/139237479.html?s=sou_sou_soulb&t=0_0&req=116fe9533e4c3b98c251bb83105e16d8,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
677,Go开发工程师,中讯志远（武汉）科技有限公司,9500.0,北京·海淀区,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/141649311.html?s=sou_sou_soulb&t=0_0&req=381a1933faafd23b76cdce00296c9a3b,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
678,制造工程师,慨迩医疗科技（成都）有限公司,16500.0,成都,3-4年,本科,外资（欧美）,50-150人,医疗设备/器械,https://jobs.51job.com/chengdu/118547953.html?s=sou_sou_soulb&t=0_0&req=12e5d0fcad04af2a8e9b351099a9a79e,https://jobs.51job.com/all/coBmJQM1c0UWkAbABjVzo.html
679,Java开发工程师,广东太一文化科技产业发展有限公司,7000.0,广州·番禺区,1年,大专,民营,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/147170165.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coVDEFZ1U3DzEDZVQ3AGM.html
680,国际支付架构研发工程师,字节跳动,12000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/121933309.html?s=sou_sou_soulb&t=0_0&req=ee3a354c33839f9eefa52b87bd8cfca2,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
681,Technical Project Engineer,优锐山矿产资源（北京）有限公司,11500.0,北京·朝阳区,5-7年,本科,民营,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/yanjiao/148078759.html?s=sou_sou_soulb&t=0_0&req=2d330bfaba75be484cf509cb68f51dc6,https://jobs.51job.com/all/coAGMCYVQ1DjQObVQ1AmE.html
682,ETL开发工程师,上海速林网络科技有限公司,15000.0,上海·长宁区,3-4年,大专,民营,少于50人,,https://jobs.51job.com/hefei/131956498.html?s=sou_sou_soulb&t=0_0&req=69cb073d4fbfc0c8d4fdd8bcfdd232e3,https://jobs.51job.com/all/coVTcGZ1A7VmlVNVc8B2A.html
683,开发人员,四川鑫鑫会计师事务所有限责任公司,12500.0,成都·金牛区,3-4年,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/chengdu/135384040.html?s=sou_sou_soulb&t=0_0&req=d7c57a9cd60326b75adc84f9f3854a74,https://jobs.51job.com/all/coAmAHZVMwDzNTP1M3VTY.html
684,Strategy & Sustainability Analyst,诺贝丽斯（中国）铝制品有限公司上海分公司,2750.0,上海·闵行区,5-7年,本科,外资（欧美）,10000人以上,,http://novelischina.51job.com/processdetails.html?jobid=148374640,http://novelischina.51job.com/
685,高级网络平台研发工程师,字节跳动,3750.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/99055929.html?s=sou_sou_soulb&t=0_0&req=41e1350b29da06a93257762459375938,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
686,土建造价工程师,坤鼎（上海）实业发展有限公司,17500.0,上海·闵行区,8-9年,本科,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/shanghai/127108666.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coCWlTNV88ATsEaQRiXD8.html
687,Staff MCU&MPU FAE,瑞萨电子管理(上海)有限公司,27500.0,上海·普陀区,5-7年,本科,外资（非欧美）,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/139492880.html?s=sou_sou_soulb&t=0_0&req=ac03b0dfaf8a135c57f23b8e9b6ef68f,https://jobs.51job.com/all/coCW1UN1cwVWhRN1Y3.html
688,"IT Manager, Infrastructure & Network",盖璞（上海）商业有限公司(Gap China),3250.0,上海,5-7年,本科,外资（欧美）,500-1000人,批发/零售,https://jobs.51job.com/shanghai/148329710.html?s=sou_sou_soulb&t=0_0&req=5cbd948ef6a49a51aa3f7523b959705a,https://jobs.51job.com/all/coAmYFZwRkUWpUMQFhVjc.html
689,稳定性治理架构师/技术专家,字节跳动,4500.0,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/131621087.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
690,海外GTM经理,深圳市英迈通信技术有限公司,11500.0,深圳·福田区,2年,大专,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/147429067.html?s=sou_sou_soulb&t=0_0&req=0c5bf2d45caf164e592ed64747b4f089,https://jobs.51job.com/all/coBWBUMwJgBjECZwFjXDE.html
691,高级Java开发工程师,广东合生信息科技有限公司,17500.0,广州,5-7年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/142781243.html?s=sou_sou_soulb&t=0_0&req=322bc510ddeb2e49d1531895504a6a7b,https://jobs.51job.com/all/coAmIGawRgBzADZANiB2c.html
692,测试Leader-飞书视频会议,字节跳动,4500.0,上海,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/141791826.html?s=sou_sou_soulb&t=0_0&req=e160826d3a8ec52a7c0be905e2c0ef23,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
693,电桥系统工程师 eAxle System （上海）,舍弗勒贸易（上海）有限公司,11250.0,上海·嘉定区,5-7年,硕士,外资（欧美）,500-1000人,机械/设备/重工,http://schaeffler.51job.com/sc/show_job_detail.html?jobid=147701936,http://schaeffler.51job.com/aboutus.html
694,服务端资深/高级研发工程师 - 今日头条-浏览器,字节跳动,12000.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/139410645.html?s=sou_sou_soulb&t=0_0&req=44211e37a4f294d748f1c6a92fca11c1,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
695,TLIMS Project Manager-07149,TUV南德意志集团,11598.0,上海·静安区,5-7年,本科,外资（欧美）,1000-5000人,,http://tuvsud.51job.com/#/joinus/list?ctmid=5979&jobid=148383396,http://tuvsud.51job.com
696,中级系统运维工程师,广州紫麦科技有限公司,14000.0,广州·黄埔区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145573295.html?s=sou_sou_soulb&t=0_0&req=44211e37a4f294d748f1c6a92fca11c1,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
