,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
84,PHP高级开发工程师,凯帝纳国际货运代理（上海）有限公司深圳分公司,10250.0,深圳·福田区,5-7年,大专,外资（欧美）,少于50人,交通/运输/物流,https://jobs.51job.com/shenzhen/145882358.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coAmJQNFQyDzQOaQdiUjc.html
85,PHP开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/tianjin/140832098.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
86,PHP开发工程师,广州市银河在线饰品有限公司,11000.0,广州·荔湾区,2年,大专,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/129909365.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coAWRWOl8-ADYHalA2B2E.html
87,网站开发工程师,上海元雀信息科技有限公司,9000.0,上海·浦东新区,3-4年,本科,民营,少于50人,贸易/进出口,https://jobs.51job.com/shanghai/132745636.html?s=sou_sou_soulb&t=0_0&req=e8a24455925c286313d8c92db0dca322,https://jobs.51job.com/all/coCGtQNwdmBD4OYwVlBWg.html
88,PHP开发工程师,深圳欧贝思科技发展有限公司,13500.0,深圳·罗湖区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/145646523.html?s=sou_sou_soulb&t=0_0&req=428cb94db9c85d43ba7baeb63c6c9238,https://jobs.51job.com/all/coB2ZUNFEyBj5TMFE0Vjs.html
89,Golang开发工程师,广州乐牛软件科技有限公司,15000.0,广州·海珠区,1年,本科,民营,500-1000人,网络游戏,https://jobs.51job.com/guangzhou/141797041.html?s=sou_sou_soulb&t=0_0&req=9e17a706f06a7ed61fbefef81848bc7b,https://jobs.51job.com/all/coAGVRNlI2VG1TPlMzAmA.html
90,Python/PHP后端程序员,上海萌果信息科技有限公司,12500.0,上海·徐汇区,3-4年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/114897348.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coAWQBZVQ_UWgDZQxuUTA.html
91,PHP开发工程师,广州外宝电子商务有限公司,10000.0,广州·荔湾区,3-4年,大专,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/147512040.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coB2VQNANoBz4EYFQ-VTM.html
92,PHP开发工程师/网站开发 (opencart/zencart/magento),深圳极创通信技术有限公司,10500.0,深圳·龙岗区,2年,大专,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/146787829.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coAmIAZQVvUW9VOAVuVzo.html
93,Packing RD,兴英数位科技（深圳）有限公司,9500.0,深圳,2年,大专,外资（非欧美）,5000-10000人,计算机硬件,https://jobs.51job.com/shenzhen/140073543.html?s=sou_sou_soulb&t=0_0&req=e8a24455925c286313d8c92db0dca322,https://jobs.51job.com/all/coB2ACb1M5Az4ObwRvAmA.html
94,PHP开发工程师,广州艺凡商务服务有限公司,3000.0,深圳·南山区,3-4年,大专,民营,少于50人,,https://jobs.51job.com/shenzhen/147156262.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coA2IFYFM0UWdVMQFrAmU.html
95,高级PHP软件开发/软件工程师,上海凯景信息技术有限公司,11500.0,上海·普陀区,5-7年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/126442548.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coAWECZ1QzDjBTMlQxAmc.html
96,PHP程序员,广州市博艺职业培训学校,5150.0,广州·白云区,无需经验,大专,民营,少于50人,教育/培训/院校,https://jobs.51job.com/guangzhou/143114917.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coVjRcMAJjBz8GYFYzUjU.html
97,PHP软件工程师（急招 5天/7.5小时）,深圳市汉码软件技术有限公司,6500.0,深圳·宝安区,,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/104617033.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coBWFRNARnADdVOFA2UTQ.html
98,前端开发工程师/PHP开发工程师,苏州真懿医疗有限公司,9500.0,上海·浦东新区,3-4年,大专,民营,150-500人,医疗设备/器械,https://jobs.51job.com/shanghai/147235009.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coAmdSNVMyAjgEYgRmVTk.html
99,PHP开发工程师,小米通讯技术有限公司,12000.0,上海·浦东新区,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/144710592.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coCW1dPVA3VWJSMFYwXDs.html
100,PHP开发工程师(J10054),广东省广州国际医药港有限公司,15000.0,广州·荔湾区,3-4年,本科,合资,150-500人,多元化业务集团公司,https://jobs.51job.com/guangzhou/147908105.html?s=sou_sou_soulb&t=0_0&req=20e7ca454f3e30c31ed4c36590b89bf4,https://jobs.51job.com/all/coBGEBZQRjVmwFZgRmAmQ.html
101,PHP开发工程师,米开罗那（上海）工业智能科技股份有限公司,11500.0,上海·金山区,1年,本科,民营,150-500人,汽车,https://jobs.51job.com/shanghai/146528472.html?s=sou_sou_soulb&t=0_0&req=20e7ca454f3e30c31ed4c36590b89bf4,https://jobs.51job.com/all/coUTUAZF86DjlRMgBmAmQ.html
102,PHP开发主管,深圳钻明珠宝产业互联网股份有限公司,16500.0,深圳,3-4年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shenzhen/136868278.html?s=sou_sou_soulb&t=0_0&req=20e7ca454f3e30c31ed4c36590b89bf4,https://jobs.51job.com/all/coVjNSM1E1AD1RNw1qVzU.html
103,资深PHP开发工程师,上海麦糖信息科技有限公司,10250.0,上海·浦东新区,5-7年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/147740841.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coB2dcMF44AjVSM1A7AWc.html
104,外贸跟单经理,成都奥利斯机电有限公司,10000.0,成都·郫都区,3-4年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/shanghai/148047276.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coVTBWNlA6AjhVOAxoUDQ.html
105,网站编辑（笔记本电脑）,MSI微星科技,8000.0,北京·朝阳区,1年,大专,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/beijing/144627789.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coCGwHZlUzAD5UMQBjUjA.html
106,后端工程师,广州市华硕汽车配件制造有限公司,5500.0,广州·番禺区,1年,大专,民营,,餐饮业,https://jobs.51job.com/guangzhou/147838586.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coCGhWN1IzVGgFYlM2UjQ.html
107,PHP初级开发工程师,广州玖晔网络科技有限公司,7500.0,广州·海珠区,3-4年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/138940705.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coAGRSNVQ-VG4PbFQ_Uzc.html
108,Laravel PHP 工程师,广州迦一网络科技有限公司,10500.0,佛山·顺德区,5-7年,本科,民营,,互联网/电子商务,https://jobs.51job.com/guangzhou/148086442.html?s=sou_sou_soulb&t=0_1&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coAGFVNlQ_VmsGa1c1AGE.html
109,软件开发实习工程师,深圳市物华天宝软件有限公司,7500.0,深圳·龙岗区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/147688245.html?s=sou_sou_soulb&t=0_0&req=c79c224784128fb2b9fd520404274d2a,https://jobs.51job.com/all/coUzMCYl4-U29VN1Q1VDU.html
110,PHP开发工程师,成都泰然科技有限公司,9500.0,成都·锦江区,2年,大专,民营,少于50人,仪器仪表/工业自动化,https://jobs.51job.com/chengdu/148378551.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coBWVXNlE7UmkOalQ0UDI.html
111,.NET软件开发工程师,上海山中合金有限公司,11500.0,上海·长宁区,1年,本科,外资（非欧美）,少于50人,计算机软件,https://jobs.51job.com/shanghai/120911151.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coAWUHZV84BD4AbAZgAGc.html
112,PHP开发工程师（自由工作）,北京微普科创科技有限公司,11500.0,北京,5-7年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/140735007.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coAGQHZwJgBTxUNQBlB2E.html
113,IT工程师技术员Java，PHP，c#等,湖北一片语科技有限公司,12000.0,武汉,2年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/108532245.html?s=sou_sou_soulb&t=0_1&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coVTdQMVAzVWtTMAxmXTg.html
114,SEO网站优化推广/PHP开发/程序员,深圳楷东科技有限公司,10750.0,深圳·福田区,5-7年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/137322151.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coCWwAZlA1VWxUMFA2UDE.html
115,全栈工程师 PHP 前端/后端工程师,友运货（深圳）供应链服务有限公司,7200.0,深圳·罗湖区,2年,本科,外资（非欧美）,少于50人,交通/运输/物流,https://jobs.51job.com/shenzhen/139315898.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coVTVSPwdtU25RPQNnUDM.html
116,PHP开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/xiongan-xaxq/140832104.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
117,PHP开发工程师,上海纳薇服装设计有限公司,14000.0,上海·长宁区,2年,本科,民营,500-1000人,批发/零售,https://jobs.51job.com/shanghai/127385752.html?s=sou_sou_soulb&t=0_0&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coAGIFZlUyAzgGYQFg.html
118,前端中级工程师（React方向）,上海美声服饰辅料有限公司,9500.0,上海·闵行区,3-4年,大专,外资（非欧美）,1000-5000人,贸易/进出口,https://jobs.51job.com/shanghai/147698177.html?s=sou_sou_soulb&t=0_0&req=7929f09882e236829b42a842f7516da3,https://jobs.51job.com/all/coBmFVMwBnADwPbQRm.html
119,PHP开发工程师,罗斯德尔汽车工程技术（北京）有限公司合肥分公司,7000.0,上海·闵行区,2年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/145813375.html?s=sou_sou_soulb&t=0_0&req=e460742f9e5e82664ef4128b741c17ec,https://jobs.51job.com/all/coBWRdPFY1BToPbAdkUDQ.html
120,PHP开发工程师,泓速实业（上海）有限公司,9000.0,上海·静安区,3-4年,大专,民营,少于50人,贸易/进出口,https://jobs.51job.com/shanghai/138587671.html?s=sou_sou_soulb&t=0_0&req=419a4ed6edc4daab0ef9ec366a5fc114,https://jobs.51job.com/all/coAmdUOQVkBzhVN1c3UjU.html
121,服务端开发工程师 — 抖音电商,字节跳动,4500.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/125050180.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
122,PHP开发工程师,天津开发区沃思电子商务有限公司,11500.0,天津·滨海新区,3-4年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/140288730.html?s=sou_sou_soulb&t=0_1&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coVjJUNVQ1DzFWNwxrAmM.html
123,广告投放平台架构师,广州四三九九信息科技有限公司,55000.0,广州·黄埔区,3-4年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/guangzhou/129223837.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coBGBWMFcwBj4BbQxvVTA.html
124,PHP开发主管,深圳市蓝思网络技术有限公司,11250.0,深圳,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/147716716.html?s=sou_sou_soulb&t=0_0&req=aa68cba110e0673895a590b149db310f,https://jobs.51job.com/all/coVDBXNwJkVmkBbVc3XDE.html
125,开发工程师,福建新意科技有限公司,14000.0,深圳,3-4年,本科,外资（非欧美）,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/147150185.html?s=sou_sou_soulb&t=0_0&req=7929f09882e236829b42a842f7516da3,https://jobs.51job.com/all/coAGdUM186ADgEZlc8Ujc.html
126,高级PHP工程师,上海马帮科技有限公司,10100.0,上海·闵行区,5-7年,本科,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/144788187.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coVDQAY1YwDzdRPQFqXTs.html
127,PHP后台开发工程师,星期日（深圳）实业投资集团有限公司,10000.0,深圳,5-7年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/148249117.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coBmcGZFE2BztSNAVvUz8.html
128,全栈PHP中高级网站开发工程师 （线上远程+不加班）,广州优之极网络服务有限公司,17900.0,广州·海珠区,5-7年,大专,创业公司,少于50人,计算机软件,https://jobs.51job.com/hangzhou/145197505.html?s=sou_sou_soulb&t=0_0&req=edece2dc5107a0968e5e9f0b011435a5,https://jobs.51job.com/all/coVDRVN1MyBD9SNw1pUTE.html
129,PHP开发工程师,步康（上海）软件有限公司,15000.0,上海·黄浦区,5-7年,大专,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/119978459.html?s=sou_sou_soulb&t=0_0&req=edece2dc5107a0968e5e9f0b011435a5,https://jobs.51job.com/all/coBWEHa1AwVWwCYVA2XDE.html
130,Java开发工程师,上海威田资产管理有限公司,11000.0,上海·嘉定区,3-4年,本科,民营,500-1000人,租赁服务,https://jobs.51job.com/shanghai/147904381.html?s=sou_sou_soulb&t=0_0&req=e35cf983eac11ac7e2a858e7018b6dbe,https://jobs.51job.com/all/coA2FSMFM3BzkDYw1pVDk.html
131,PHP开发工程师,上海麦糖信息科技有限公司,13000.0,上海·浦东新区,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/144100673.html?s=sou_sou_soulb&t=0_0&req=0ddc7fa18fd86fce522c43c8a2147b30,https://jobs.51job.com/all/coB2dcMF44AjVSM1A7AWc.html
132,PHP系统架构师（周末双休）,深圳市金百锐通信科技有限公司,2650.0,深圳·南山区,3-4年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shenzhen/147194839.html?s=sou_sou_soulb&t=0_0&req=77718aed59c77ff1eb2cf8d592ba9c23,https://jobs.51job.com/all/coVTdXNFQ0DjEFYwVmVzQ.html
133,PHP开发工程师,上海沣海智能科技有限公司,12500.0,上海·闵行区,2年,本科,合资,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/113635212.html?s=sou_sou_soulb&t=0_0&req=20e7ca454f3e30c31ed4c36590b89bf4,https://jobs.51job.com/all/coVjUAZwBjAjlVN1YwAWE.html
134,研发工程师,广东立信防雷科技有限公司,9000.0,广州·南沙区,1年,大专,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/113395906.html?s=sou_sou_soulb&t=0_0&req=c79c224784128fb2b9fd520404274d2a,https://jobs.51job.com/all/coUTNUOANjVm4PbAdjUzM.html
135,技术开发工程师,深圳市万联芯科技有限公司,12500.0,深圳·福田区,2年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147951650.html?s=sou_sou_soulb&t=0_0&req=def204a8daf3174fb6e8ee6b4cf29586,https://jobs.51job.com/all/coVjMFZwdhBDgPYgFjVDU.html
136,PHP开发工程师,澜瑞图书（上海）有限公司,11500.0,上海·宝山区,1年,本科,民营,50-150人,批发/零售,https://jobs.51job.com/shanghai/115470891.html?s=sou_sou_soulb&t=0_0&req=8824a0a16789eca96eec17ce65455421,https://jobs.51job.com/all/coB2IBZFMwAjpTMgdtXT8.html
137,资深PHP开发工程师-外包,深圳市门生网络科技有限公司,11000.0,深圳·福田区,5-7年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141763863.html?s=sou_sou_soulb&t=0_0&req=aa68cba110e0673895a590b149db310f,https://jobs.51job.com/all/coCWgBZABmDzgCb1c2B2A.html
138,Web开发工程师,广州盛古信息科技有限公司,8000.0,广州·天河区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/143722431.html?s=sou_sou_soulb&t=0_0&req=b7b66181c040456b100bc8e9790cd9b4,https://jobs.51job.com/all/coVDZcMV89UmRSMgdlUT0.html
139,安全测试,深圳市睿服科技有限公司,17500.0,深圳·福田区,5-7年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/147192298.html?s=sou_sou_soulb&t=0_0&req=b7b66181c040456b100bc8e9790cd9b4,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
140,PHP工程师,深圳市盛能杰科技有限公司,12500.0,深圳·宝安区,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146472918.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coCWlQMwRlBTMDZVE2VTM.html
141,高级PHP开发工程师（包食宿，15k-22k，不加班）,广州咖呗乐工艺制品有限公司,16000.0,广州·花都区,5-7年,本科,民营,150-500人,批发/零售,https://jobs.51job.com/guangzhou/140274057.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coVjZQPFc8Aj4GawNhUjQ.html
142,PHP开发工程师（包食宿）,亿邦汇华（广州）科技有限公司,7000.0,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/foshan/139517277.html?s=sou_sou_soulb&t=0_0&req=0bb470fcd39900efafc6c13d8dcdc397,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
143,IT软件开发Java，PHP，c#，sap等,湖北一片语科技有限公司,9000.0,武汉,1年,本科,民营,少于50人,,https://jobs.51job.com/beijing/142598872.html?s=sou_sou_soulb&t=0_1&req=eb952bb075afe51bf090ec3eff5d8f7f,https://jobs.51job.com/all/coVTdQMVAzVWtTMAxmXTg.html
144,PHP开发工程师,深圳市新知魔方科技有限公司,15000.0,深圳·宝安区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/146234741.html?s=sou_sou_soulb&t=0_0&req=428cb94db9c85d43ba7baeb63c6c9238,https://jobs.51job.com/all/coVjdVMlA3BT1TNgdmBWk.html
145,PHP开发销售主管,上海研洁建筑材料有限公司,5250.0,上海,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/131041922.html?s=sou_sou_soulb&t=0_0&req=5d1f7f0997c9ab002f2295f8ce61b64f,https://jobs.51job.com/all/coBmJVOVUyVm8OagFhBWA.html
146,软件开发,深圳爵泰智能科技有限公司,15000.0,深圳,5-7年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/147801127.html?s=sou_sou_soulb&t=0_0&req=c74b257ef8bee6d43b3897f0d6e41fad,https://jobs.51job.com/all/coAWBQMwRgAT0CYVM0UzE.html
147,前后端开发工程师/程序员,广东银浩智能技术有限公司,8000.0,广州·天河区,5-7年,本科,民营,50-150人,检测，认证,https://jobs.51job.com/guangzhou/141907913.html?s=sou_sou_soulb&t=0_0&req=9e17a706f06a7ed61fbefef81848bc7b,https://jobs.51job.com/all/coAmAGYlQzDzMFYQZkAW0.html
